FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.408452,408452,912345436,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD54,Cobia Hole,-14.65,145.45,2015-07-18T14:00:00Z,15,Chordata,Actinopterygii,Serranidae,Pseudanthias spp.,1,15,GJE,POINT (145.45 -14.65)
M1_DATA.408453,408453,912345436,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD54,Cobia Hole,-14.65,145.45,2015-07-18T14:00:00Z,15,Chordata,Actinopterygii,Serranidae,Pseudanthias squamipinnis,1,12,GJE,POINT (145.45 -14.65)
M1_DATA.408467,408467,912345436,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD54,Cobia Hole,-14.65,145.45,2015-07-18T14:00:00Z,15,Chordata,Actinopterygii,Siganidae,Siganus argenteus,1,3,GJE,POINT (145.45 -14.65)
M1_DATA.408367,408367,912345436,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD54,Cobia Hole,-14.65,145.45,2015-07-18T14:00:00Z,15,Chordata,Actinopterygii,Tetraodontidae,Arothron stellatus,1,1,GJE,POINT (145.45 -14.65)
M1_DATA.408368,408368,912345436,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD54,Cobia Hole,-14.65,145.45,2015-07-18T14:00:00Z,15,Chordata,Actinopterygii,Tetraodontidae,Arothron stellatus,2,1,GJE,POINT (145.45 -14.65)
M1_DATA.407856,407856,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus nigrofuscus,1,5,GJE,POINT (145.45 -14.66)
M1_DATA.407857,407857,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus nigrofuscus,2,4,GJE,POINT (145.45 -14.66)
M1_DATA.407874,407874,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407875,407875,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407876,407876,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus striatus,1,4,GJE,POINT (145.45 -14.66)
M1_DATA.407877,407877,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus striatus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407915,407915,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Balistidae,Sufflamen chrysopterum,1,3,GJE,POINT (145.45 -14.66)
M1_DATA.407878,407878,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Blenniidae,Ecsenius stictus,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407890,407890,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Blenniidae,Plagiotremus tapeinosoma,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.407891,407891,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Blenniidae,Plagiotremus tapeinosoma,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407863,407863,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon citrinellus,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407864,407864,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon citrinellus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407865,407865,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon kleinii,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407866,407866,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon unimaculatus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407867,407867,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon vagabundus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407858,407858,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Gobiidae,Amblyeleotris steinitzi,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407860,407860,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Gobiidae,Amblygobius phalaena,1,3,GJE,POINT (145.45 -14.66)
M1_DATA.407921,407921,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Gobiidae,Valenciennea strigata,1,4,GJE,POINT (145.45 -14.66)
M1_DATA.407922,407922,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Gobiidae,Valenciennea strigata,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407868,407868,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Cheilinus trilobatus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407872,407872,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Coris batuensis,1,25,GJE,POINT (145.45 -14.66)
M1_DATA.407873,407873,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Coris batuensis,2,19,GJE,POINT (145.45 -14.66)
M1_DATA.407879,407879,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Halichoeres melanurus,1,22,GJE,POINT (145.45 -14.66)
M1_DATA.407880,407880,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Halichoeres melanurus,2,9,GJE,POINT (145.45 -14.66)
M1_DATA.407881,407881,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Hemigymnus melapterus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407882,407882,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Labroides dimidiatus,1,5,GJE,POINT (145.45 -14.66)
M1_DATA.407885,407885,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Oxycheilinus orientalis,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407916,407916,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Thalassoma lunare,1,10,GJE,POINT (145.45 -14.66)
M1_DATA.407917,407917,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Thalassoma lunare,2,7,GJE,POINT (145.45 -14.66)
M1_DATA.407918,407918,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Thalassoma nigrofasciatum,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.407919,407919,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Labridae,Thalassoma nigrofasciatum,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407907,407907,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Microdesmidae,Ptereleotris evides,2,4,GJE,POINT (145.45 -14.66)
M1_DATA.407888,407888,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Mullidae,Parupeneus multifasciatus,1,3,GJE,POINT (145.45 -14.66)
M1_DATA.407889,407889,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Mullidae,Parupeneus multifasciatus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407909,407909,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Nemipteridae,Scolopsis bilineata,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.407910,407910,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Nemipteridae,Scolopsis bilineata,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407884,407884,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Mollusca,Cephalopoda,Octopodidae,Octopus cyanea,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407886,407886,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pinguipedidae,Parapercis australis,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407887,407887,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pinguipedidae,Parapercis australis,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407862,407862,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacanthidae,Centropyge vrolikii,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407859,407859,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Amblyglyphidodon curacao,1,7,GJE,POINT (145.45 -14.66)
M1_DATA.407869,407869,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Chrysiptera caesifrons,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407870,407870,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Chrysiptera rollandi,1,33,GJE,POINT (145.45 -14.66)
M1_DATA.407871,407871,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Chrysiptera rollandi,2,38,GJE,POINT (145.45 -14.66)
M1_DATA.407883,407883,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Neopomacentrus azysron,1,378,GJE,POINT (145.45 -14.66)
M1_DATA.407892,407892,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus adelus,1,25,GJE,POINT (145.45 -14.66)
M1_DATA.407893,407893,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus adelus,2,8,GJE,POINT (145.45 -14.66)
M1_DATA.407894,407894,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus amboinensis,1,40,GJE,POINT (145.45 -14.66)
M1_DATA.407895,407895,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus amboinensis,2,29,GJE,POINT (145.45 -14.66)
M1_DATA.407896,407896,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus brachialis,1,33,GJE,POINT (145.45 -14.66)
M1_DATA.407897,407897,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus brachialis,2,24,GJE,POINT (145.45 -14.66)
M1_DATA.407898,407898,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus coelestis,1,45,GJE,POINT (145.45 -14.66)
M1_DATA.407899,407899,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus coelestis,2,15,GJE,POINT (145.45 -14.66)
M1_DATA.407900,407900,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus lepidogenys,1,8,GJE,POINT (145.45 -14.66)
M1_DATA.407901,407901,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus lepidogenys,2,12,GJE,POINT (145.45 -14.66)
M1_DATA.407902,407902,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus sp. [rhodonotus],1,80,GJE,POINT (145.45 -14.66)
M1_DATA.407903,407903,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus sp. [rhodonotus],2,102,GJE,POINT (145.45 -14.66)
M1_DATA.407904,407904,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus wardi,1,9,GJE,POINT (145.45 -14.66)
M1_DATA.407905,407905,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Pomacentrus wardi,2,4,GJE,POINT (145.45 -14.66)
M1_DATA.407913,407913,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Stegastes apicalis,1,6,GJE,POINT (145.45 -14.66)
M1_DATA.407914,407914,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Stegastes apicalis,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407906,407906,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Pseudochromidae,Pseudochromis fuscus,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407908,407908,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Scaridae,Scarus rivulatus,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407911,407911,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Siganidae,Siganus doliatus,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.407912,407912,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Siganidae,Siganus doliatus,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407861,407861,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster valentini,2,2,GJE,POINT (145.45 -14.66)
M1_DATA.407920,407920,912345438,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,2.5,Chordata,Actinopterygii,Tripterygiidae,Ucla xenogrammus,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407927,407927,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Acanthurus blochii,1,1,GJE,POINT (145.45 -14.66)
M1_DATA.407928,407928,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Acanthurus nigrofuscus,1,8,GJE,POINT (145.45 -14.66)
M1_DATA.407929,407929,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Acanthurus nigrofuscus,2,6,GJE,POINT (145.45 -14.66)
M1_DATA.407930,407930,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Acanthurus olivaceus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407954,407954,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,2,1,GJE,POINT (145.45 -14.66)
M1_DATA.407955,407955,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus striatus,1,2,GJE,POINT (145.45 -14.66)
M1_DATA.407956,407956,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus striatus,2,7,GJE,POINT (145.45 -14.66)
M1_DATA.407933,407933,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Apogonidae,Apogon doederleini,1,15,GJE,POINT (145.45 -14.66)
M1_DATA.407944,407944,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Apogonidae,Cheilodipterus quinquelineatus,2,85,GJE,POINT (145.45 -14.66)
M1_DATA.407975,407975,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Apogonidae,Ostorhinchus cyanosoma,1,82,GJE,POINT (145.45 -14.66)
M1_DATA.407976,407976,912345439,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD51,Watsons Bay north,-14.66,145.45,2015-07-18T14:00:00Z,4,Chordata,Actinopterygii,Apogonidae,Ostorhinchus properuptus,1,46,GJE,POINT (145.45 -14.66)
