"video_id","time_start","obs_duration","island","site","pct_coral","species","max_n","observer","duration","region","depth","lat","long"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Plectropomus laevis",1,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Aethaloperca rogaa",1,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_006_SOUTH_RIG2_L_3","0:00","13:43","Ile Fouquet",6,75,"Variola louti",1,"Mona",823s (~13.72 minutes),"PerosBanhos",8,"05 28.007","71 48.992"
"BIOT_7097_PBAN_033_EAST_RIG4_L_2","0:00","17:43","South of Ile Yeye",33,30,"Lutjanus bohar",24,"Ariel",1063s (~17.72 minutes),"PerosBanhos",6.9,"05 16.609","71 58.466"
"BIOT_7097_PBAN_033_EAST_RIG4_L_2","0:00","17:43","South of Ile Yeye",33,30,"Carcharhinus amblyrhynchos",2,"Ariel",1063s (~17.72 minutes),"PerosBanhos",6.9,"05 16.609","71 58.466"
"BIOT_7097_PBAN_033_EAST_RIG4_L_3","0:00","11:30","South of Ile Yeye",33,30,"Caranx melampygus",2,"Ariel",690s (~11.5 minutes),"PerosBanhos",6.9,"05 16.609","71 58.466"
"BIOT_7097_PBAN_033_EAST_RIG4_L_3","0:00","11:30","South of Ile Yeye",33,30,"Nebrius ferrugineus",1,"Ariel",690s (~11.5 minutes),"PerosBanhos",6.9,"05 16.609","71 58.466"
"BIOT_7097_PBAN_033_EAST_RIG4_L_3","0:00","11:30","South of Ile Yeye",33,30,"Scomberoides lysan",16,"Ariel",690s (~11.5 minutes),"PerosBanhos",6.9,"05 16.609","71 58.466"
"BIOT_7097_EGMT_087_RIG5_L_2","0:00","17:43","Ile Lubine",87,90,"Carcharhinus amblyrhynchos",5,"Ariel",1063s (~17.72 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EGMT_087_RIG5_L_2","0:00","17:43","Ile Lubine",87,90,"Lutjanus bohar",2,"Ariel",1063s (~17.72 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EGMT_087_RIG5_L_2","0:00","17:43","Ile Lubine",87,90,"Variola louti",1,"Ariel",1063s (~17.72 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EGMT_087_RIG5_L_2","0:00","17:43","Ile Lubine",87,90,"Melichthys niger",7,"Ariel",1063s (~17.72 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EGMT_087_RIG5_L_2","0:00","17:43","Ile Lubine",87,90,"Carcharhinus melanopterus",1,"Ariel",1063s (~17.72 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EGMT_087_RIG5_L_2","0:00","17:43","Ile Lubine",87,90,"Balistoides viridescens",1,"Ariel",1063s (~17.72 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EGMT_087_RIG5_L_3","0:00","13:30","Ile Lubine",87,90,"Variola louti",1,"Ariel",810s (~13.5 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EGMT_087_RIG5_L_3","0:00","13:30","Ile Lubine",87,90,"Carcharhinus amblyrhynchos",5,"Ariel",810s (~13.5 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EGMT_087_RIG5_L_3","0:00","13:30","Ile Lubine",87,90,"Melichthys niger",5,"Ariel",810s (~13.5 minutes),"Egmont",9.3,"06 39.882","71 18.922"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Lutjanus bohar",3,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Lethrinus enigmaticus",2,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Carcharhinus amblyrhynchos",1,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Triaenodon obesus",1,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Plectropomus laevis",6,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Variola louti",6,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Melichthys niger",3,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Caranx melampygus",1,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Cephalopholis argus",1,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_2","0:00","17:43","Eagle Island",73,70,"Balistoides viridescens",1,"Ariel",1063s (~17.72 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Lutjanus bohar",1,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Melichthys niger",3,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Lethrinus enigmaticus",2,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Lutjanus kasmira",1,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Balistoides viridescens",2,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Carcharhinus amblyrhynchos",1,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Gymnothorax javanicus",1,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Triaenodon obesus",1,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Plectropomus laevis",3,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Cephalopholis argus",8,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_EAGL_073_RIG4_L_3","0:00","13:10","Eagle Island",73,70,"Caranx melampygus",1,"Ariel",790s (~13.17 minutes),"Eagle Island",8.9,"06 10.884","71 19.613"
"BIOT_7097_PBAN_034_EAST_RIG5_L_3","1:00","15:00","South of Ile Yeye",34,20,"Melichthys niger",1,"Jonathan",900s (~15 minutes),"PerosBanhos",6.6,"05 16.372","71 58.452"
"BIOT_7097_PBAN_034_EAST_RIG5_L_3","1:00","15:00","South of Ile Yeye",34,20,"Gymnothorax javanicus",1,"Jonathan",900s (~15 minutes),"PerosBanhos",6.6,"05 16.372","71 58.452"
"BIOT_7097_PBAN_034_EAST_RIG5_L_3","1:00","15:00","South of Ile Yeye",34,20,"Plectropomus laevis",1,"Jonathan",900s (~15 minutes),"PerosBanhos",6.6,"05 16.372","71 58.452"
"BIOT_7097_PBAN_034_EAST_RIG5_L_2","1:00","15:00","South of Ile Yeye",34,20,"Gymnothorax javanicus",1,"Jonathan",900s (~15 minutes),"PerosBanhos",6.6,"05 16.372","71 58.452"
"BIOT_7097_PBAN_034_EAST_RIG5_L_2","1:00","15:00","South of Ile Yeye",34,20,"Melichthys niger",2,"Jonathan",900s (~15 minutes),"PerosBanhos",6.6,"05 16.372","71 58.452"
"BIOT_7097_PBAN_034_EAST_RIG5_L_2","1:00","15:00","South of Ile Yeye",34,20,"Caranx melampygus",1,"Jonathan",900s (~15 minutes),"PerosBanhos",6.6,"05 16.372","71 58.452"
"BIOT_7097_NBRO_062_RIG3_L_2","1:00","15:00","North Brother",62,25,"Melichthys niger",2,"Jonathan",900s (~15 minutes),"Brothers",7.7,"06 08.401","71 30.233"
"BIOT_7097_NBRO_062_RIG3_L_2","1:00","15:00","North Brother",62,25,"Variola louti",1,"Jonathan",900s (~15 minutes),"Brothers",7.7,"06 08.401","71 30.233"
"BIOT_7097_NBRO_062_RIG3_L_2","1:00","15:00","North Brother",62,25,"Lutjanus bohar",13,"Jonathan",900s (~15 minutes),"Brothers",7.7,"06 08.401","71 30.233"
"BIOT_7097_NBRO_062_RIG3_L_3","1:00","15:00","North Brother",62,25,"Lutjanus bohar",11,"Jonathan",900s (~15 minutes),"Brothers",7.7,"06 08.401","71 30.233"
"BIOT_7097_NBRO_062_RIG3_L_3","1:00","15:00","North Brother",62,25,"Melichthys niger",2,"Jonathan",900s (~15 minutes),"Brothers",7.7,"06 08.401","71 30.233"
"BIOT_7097_NBRO_062_RIG3_L_3","1:00","15:00","North Brother",62,25,"Carcharhinus amblyrhynchos",1,"Jonathan",900s (~15 minutes),"Brothers",7.7,"06 08.401","71 30.233"
"BIOT_7097_EGMT_089_RIG3_L_2","1:00","15:00","Ile Lubine",89,95,"Melichthys niger",14,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_2","1:00","15:00","Ile Lubine",89,95,"Caranx melampygus",1,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_2","1:00","15:00","Ile Lubine",89,95,"Lutjanus bohar",2,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_2","1:00","15:00","Ile Lubine",89,95,"Lutjanus gibbus",3,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_2","1:00","15:00","Ile Lubine",89,95,"Variola louti",2,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_2","1:00","15:00","Ile Lubine",89,95,"Cephalopholis argus",1,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_2","1:00","15:00","Ile Lubine",89,95,"Carcharhinus melanopterus",1,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_3","1:00","15:00","Ile Lubine",89,95,"Melichthys niger",6,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_3","1:00","15:00","Ile Lubine",89,95,"Lutjanus gibbus",2,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_3","1:00","15:00","Ile Lubine",89,95,"Lutjanus bohar",5,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_3","1:00","15:00","Ile Lubine",89,95,"Carcharhinus melanopterus",1,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_3","1:00","15:00","Ile Lubine",89,95,"Variola louti",1,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_3","1:00","15:00","Ile Lubine",89,95,"Carcharhinus amblyrhynchos",1,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_EGMT_089_RIG3_L_3","1:00","15:00","Ile Lubine",89,95,"Cephalopholis argus",1,"Jonathan",900s (~15 minutes),"Egmont",7.4,"06 40.091","71 19.202"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_2","1:00","15:00","Ile Fouquet",9,75,"Cephalopholis argus",2,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_2","1:00","15:00","Ile Fouquet",9,75,"Lutjanus bohar",2,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_2","1:00","15:00","Ile Fouquet",9,75,"Melichthys niger",2,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_2","1:00","15:00","Ile Fouquet",9,75,"Carcharhinus amblyrhynchos",1,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_2","1:00","15:00","Ile Fouquet",9,75,"Aethaloperca rogaa",2,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_2","1:00","15:00","Ile Fouquet",9,75,"Plectropomus laevis",1,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_2","1:00","15:00","Ile Fouquet",9,75,"Caranx melampygus",2,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_3","1:00","15:00","Ile Fouquet",9,75,"Carcharhinus amblyrhynchos",1,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_3","1:00","15:00","Ile Fouquet",9,75,"Cephalopholis argus",1,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_3","1:00","15:00","Ile Fouquet",9,75,"Triaenodon obesus",1,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_3","1:00","15:00","Ile Fouquet",9,75,"Melichthys niger",2,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_3","1:00","15:00","Ile Fouquet",9,75,"Plectropomus laevis",1,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_3","1:00","15:00","Ile Fouquet",9,75,"Caranx melampygus",4,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_PBAN_009_SOUTH_RIG5_L_3","1:00","15:00","Ile Fouquet",9,75,"Lutjanus bohar",62,"Jonathan",900s (~15 minutes),"PerosBanhos",10,"05 28.115","71 48.360"
"BIOT_7097_SALO_043_ANG_RIG4_L_1","1:55","17:43","lle Anglaise",43,75,"Balistoides viridescens",33,"Yazmine",1063s (~17.72 minutes),"Salomon",6.5,"05 19.948","72 13.088"
"BIOT_7097_SALO_043_ANG_RIG4_L_2","0:00","17:43","lle Anglaise",43,75,"Carcharhinus amblyrhynchos",1,"Yazmine",1063s (~17.72 minutes),"Salomon",6.5,"05 19.948","72 13.088"
"BIOT_7097_NELS_055_RIG6_L_4","0:00","15:07","Nelson's Island",55,75,"Carcharhinus amblyrhynchos",4,"Yazmine",907s (~15.12 minutes),"Nelson's Island",11.4,"05 40.668","72 20.713"
"BIOT_7097_NELS_055_RIG6_L_3","0:00","17:43","Nelson's Island",55,70,"Carcharhinus amblyrhynchos",7,"Yazmine",1063s (~17.72 minutes),"Nelson's Island",11.4,"05 40.668","72 20.713"
"BIOT_7097_NBRO_067_RIG5_L_3","0:00","17:43","North Brother",67,70,"Melichthys niger",2,"Yazmine",1063s (~17.72 minutes),"Brothers",8.7,"06 08.091","71 30.756"
"BIOT_7097_NBRO_067_RIG5_L_4","0:00","11:55","North Brother",67,70,"Melichthys niger",2,"Yazmine",715s (~11.92 minutes),"Brothers",8.7,"06 08.091","71 30.756"
"BIOT_7097_EGMT_083_RIG4_L_3","0:00","17:43","lle Des Rats",83,20,"Lethrinus nebulosus",1,"Yazmine",1063s (~17.72 minutes),"Egmont",8.8,"06 38.204","71 18.977"
"BIOT_7097_EGMT_083_RIG4_L_4","0:00","11:36","lle Des Rats",83,20,"Lethrinus nebulosus",1,"Yazmine",696s (~11.6 minutes),"Egmont",8.8,"06 38.204","71 18.977"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Carcharinus amblyrhynchos",6,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Lutjanus bohar",8,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Melichthys niger",3,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Balistoides viridiscens",5,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Paracirrhites forsteri",1,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Plectropomus laevis",2,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Balistapus undulatus",1,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Caranx melampygus",1,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_3","0:00","17:43","Egmont Island",81,50,"Carcharhinus melanopterus",1,"Sophie",1063s (~17.72 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_4","0:00","10:59","Egmont Island",81,50,"Carcharhinus amblyrhynchos",6,"Sophie",659s (~10.98 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_4","0:00","10:59","Egmont Island",81,50,"Lutjanus bohar",7,"Sophie",659s (~10.98 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_4","0:00","10:59","Egmont Island",81,50,"Balistoides viridiscens",3,"Sophie",659s (~10.98 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_4","0:00","10:59","Egmont Island",81,50,"Melichthys niger",3,"Sophie",659s (~10.98 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_4","0:00","10:59","Egmont Island",81,50,"Variola louti",1,"Sophie",659s (~10.98 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_4","0:00","10:59","Egmont Island",81,50,"Plectropomus laevis",2,"Sophie",659s (~10.98 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_EGMT_081_RIG2_L_4","0:00","10:59","Egmont Island",81,50,"Balistapus undulatus",1,"Sophie",659s (~10.98 minutes),"Egmont",9.6,"06 38.094","71 19.276"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Lutjanus bohar",3,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Balistoides viridiscens",3,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Plectropomus laevis",2,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Cephalopholis argus",1,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Melichthys niger",1,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Balistapus undulatus",1,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Chromis iomelas",1,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Variola louti",2,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","0:00","17:43","North Brother",68,100,"Balistapus undulatus",3,"Sophie",1063s (~17.72 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","2:52","14:51","North Brother",68,100,"Melichthys niger",2,"Sophie",891s (~14.85 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","2:52","14:51","North Brother",68,100,"Balistoides viridiscens",3,"Sophie",891s (~14.85 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","2:52","14:51","North Brother",68,100,"Aethaloperca rogaa",3,"Sophie",891s (~14.85 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","2:52","14:51","North Brother",68,100,"Balistapus undulatus",2,"Sophie",891s (~14.85 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","2:52","14:51","North Brother",68,100,"Aphaereus furca",1,"Sophie",891s (~14.85 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NBRO_068_RIG4_L_2","2:52","14:51","North Brother",68,100,"lutjanus bohar",2,"Sophie",891s (~14.85 minutes),"Brothers",10,"06 08.002","71 30.894"
"BIOT_7097_NELS_057_RIG5_L_3","0:00","17:43","Nelson's Island",57,80,"Balistoides viridiscens",2,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_3","0:00","17:43","Nelson's Island",57,80,"Nebrius ferrugineus",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_3","0:00","17:43","Nelson's Island",57,80,"Lutjanus gibbus",2,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_3","0:00","17:43","Nelson's Island",57,80,"Plectropomus laevis",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_3","0:00","17:43","Nelson's Island",57,80,"Variola louti",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_3","0:00","17:43","Nelson's Island",57,80,"Melichthys niger",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_3","0:00","17:43","Nelson's Island",57,80,"Caranx melampygus",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_2","0:00","17:43","Nelson's Island",57,80,"Plectropomus laevis",2,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_2","0:00","17:43","Nelson's Island",57,80,"Lethrinus enigmaticus",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_2","0:00","17:43","Nelson's Island",57,80,"Caranx melampygus",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_2","0:00","17:43","Nelson's Island",57,80,"Balistoides viridiscens",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_2","0:00","17:43","Nelson's Island",57,80,"Balistapus undulatus",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_2","0:00","17:43","Nelson's Island",57,80,"Lutjanus gibbus",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_NELS_057_RIG5_L_2","0:00","17:43","Nelson's Island",57,80,"Nebrius ferrugineus",1,"Sophie",1063s (~17.72 minutes),"Nelson's Island",9.3,"05 41.161","72 19.066"
"BIOT_7097_SALO_047_MAP_RIG5_L_4","0:00","9:26","Salomon Islands",47,60,"Melichthys niger",11,"Sophie",566s (~9.43 minutes),"Salomon",6.1,"05 18.144","72 15.564"
"BIOT_7097_SALO_047_MAP_RIG5_L_4","0:00","9:26","Salomon Islands",47,60,"Carcharhinus amblyrhynchos",2,"Sophie",566s (~9.43 minutes),"Salomon",6.1,"05 18.144","72 15.564"
"BIOT_7097_SALO_047_MAP_RIG5_L_4","0:00","9:26","Salomon Islands",47,60,"Balistoides viridiscens",1,"Sophie",566s (~9.43 minutes),"Salomon",6.1,"05 18.144","72 15.564"
"BIOT_7097_SALO_047_MAP_RIG5_L_2","0:00","17:43","Salomon Islands",47,60,"Carcharhinus amblyrhynchos",3,"Sophie",1063s (~17.72 minutes),"Salomon",6.1,"05 18.144","72 15.564"
"BIOT_7097_SALO_047_MAP_RIG5_L_2","0:00","17:43","Salomon Islands",47,60,"Melichthys niger",18,"Sophie",1063s (~17.72 minutes),"Salomon",6.1,"05 18.144","72 15.564"
