video_id,time_start,obs_duration,island,site,pct_coral,species,max_n,observer,notes
BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4,0:00,17:43,Ile Anglaise,42,35,Cephalopholis argus,1,Will Fynes,
BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4,0:00,17:43,Ile Anglaise,42,35,Aethaloperca rogaa,2,Will Fynes,"not 100% sure about this, looks like a grouper"
BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4,0:00,17:43,Ile Anglaise,42,35,Lutjanus bohar,1,Will Fynes,
BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4,0:00,17:43,Ile Anglaise,42,35,Melichthys niger,2,Will Fynes,
BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4,0:00,17:43,Ile Anglaise,42,35,Plectropomus laevis,1,Will Fynes,
BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4,0:00,17:43,Ile Anglaise,42,35,Lutjanus gibbus,1,Will Fynes,
BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4,0:00,8:00,South of Ile Yey,32,5,Melichthys niger,4,Will Fynes,
BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4,0:00,8:00,South of Ile Yey,32,5,Triaenodon obesus,1,Will Fynes,
BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4,0:00,8:00,South of Ile Yey,32,5,Lutjanus gibbus,2,Will Fynes,
BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4,0:00,8:00,South of Ile Yey,32,5,Lutjanus bohar,8,Will Fynes,
BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4,0:00,8:00,South of Ile Yey,32,5,Caranx melampygus,2,Will Fynes,
BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4,0:00,8:00,South of Ile Yey,32,5,Scomberoides lysan,13,Will Fynes,
BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4,0:00,8:00,South of Ile Yey,32,5,Nebrius ferrugineus,1,Will Fynes,Tawny nurse shark takes bait at 8:14
BIOT_7097_NELS_053_RIG4_L_2.MP4,0:00,17:43,East of Nelson's Island,53,65,Carcharhinus amblyrhynchos,2,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_2.MP4,0:00,17:43,East of Nelson's Island,53,65,Lutjanus bohar,2,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_2.MP4,0:00,17:43,East of Nelson's Island,53,65,Balistoides viridescens,1,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_2.MP4,0:00,17:43,East of Nelson's Island,53,65,Balistapus undulatus,1,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_2.MP4,0:00,17:43,East of Nelson's Island,53,65,Plectropomus laevis,1,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_3.MP4,0:00,17:43,East of Nelson's Island,53,65,Carcharhinus amblyrhynchos,2,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_3.MP4,0:00,17:43,East of Nelson's Island,53,65,Lutjanus bohar,1,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_3.MP4,0:00,17:43,East of Nelson's Island,53,65,Balistapus undulatus,2,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_3.MP4,0:00,17:43,East of Nelson's Island,53,65,Balistoides viridescens,2,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_3.MP4,0:00,17:43,East of Nelson's Island,53,65,Melichthys niger,1,Will Fynes,
BIOT_7097_NELS_053_RIG4_L_3.MP4,0:00,17:43,East of Nelson's Island,53,65,Plectropomus laevis,1,Will Fynes,Not sure
BIOT_7097_SALO_041_ANG_RIG2_L_2,0:00,17:43,Salomon Island,41,90,Triaenodon obesus,6,Angelina,Tore the bait bag at 14:04
BIOT_7097_SALO_041_ANG_RIG2_L_2,0:00,17:43,Salomon Island,41,90,Epinephelus fuscoguttatus,2,Angelina,
BIOT_7097_SALO_041_ANG_RIG2_L_2,0:00,17:43,Salomon Island,41,90,Naucrates ductor,2,Angelina,
BIOT_7097_SALO_041_ANG_RIG2_L_4,0:00,7:10,Salomon Island,41,90,Epinephelus fuscoguttatus,1,Angelina,
BIOT_7097_SALO_041_ANG_RIG2_L_4,0:00,7:10,Salomon Island,41,90,Triaenodon obesus,2,Angelina,
BIOT_7097_SALO_041_ANG_RIG2_L_1,3:00,10:00,Salomon Island,41,90,Epinephelus fuscoguttatus,2,Angelina,
BIOT_7097_SALO_041_ANG_RIG2_L_1,3:00,10:00,Salomon Island,41,90,Triaenodon obesus,2,Angelina,
BIOT_7097_SALO_041_ANG_RIG2_L_1,3:00,10:00,Salomon Island,41,90,Aethaloperca rogaa,2,Angelina,
BIOT_7097_NELS_056_RIG6_L_2,0:00,17:43,Nelson's Island,56,20,Triaenodon obesus,1,Angelina,
BIOT_7097_NELS_056_RIG6_L_2,0:00,17:43,Nelson's Island,56,20,Chrysiptera parasema,3,Angelina,
BIOT_7097_NELS_056_RIG6_L_2,0:00,17:43,Nelson's Island,56,20,Carcharhinus melanopterus,1,Angelina,
BIOT_7097_NELS_056_RIG6_L_3,0:00,13:00,Nelson's Island,56,20,Carcharhinus amblyrhynchos,3,Angelina,
BIOT_7097_NELS_056_RIG6_L_3,0:00,13:00,Nelson's Island,56,20,Lethrinus nebulosus,3,Angelina,
BIOT_7097_NELS_056_RIG6_L_3,0:00,13:00,Nelson's Island,56,20,Variola louti,2,Angelina,
BIOT_7097_NELS_056_RIG6_L_3,0:00,13:00,Nelson's Island,56,20,"Carcharhinus melanopterus,",1,Angelina,
BIOT_7097_EGMT_094_RIG5_L_4,0:00,15:40,Ile Carre Pate,94,80,Epinephelus daemelii,1,Angelina,
BIOT_7097_EGMT_094_RIG5_L_4,0:00,15:40,Ile Carre Pate,94,80,Variola louti,2,Angelina,
BIOT_7097_EGMT_094_RIG5_L_4,0:00,15:40,Ile Carre Pate,94,80,Lethrinus nebulosus,1,Angelina,
BIOT_7097_EGMT_094_RIG5_L_4,0:00,15:40,Ile Carre Pate,94,80,"Carcharhinus melanopterus,",1,Angelina,
BIOT_7097_EGMT_094_RIG5_L_4,0:00,15:40,Ile Carre Pate,94,80,Gymnothorax javanicus,1,Angelina,
BIOT_7097_EGMT_094_RIG5_L_4,0:00,15:40,Ile Carre Pate,94,80,Balistapus undulatus,2,Angelina,
BIOT_7097_EGMT_094_RIG5_L_2,0:00,15:00,Ile Carre Pate,94,80,Variola louti,2,Angelina,
BIOT_7097_EGMT_094_RIG5_L_2,0:00,15:00,Ile Carre Pate,94,80,Caranx melampygus,2,Angelina,
BIOT_7097_EGMT_094_RIG5_L_2,0:00,15:00,Ile Carre Pate,94,80,Taeniurops meyeni,1,Angelina,
BIOT_7097_EGMT_094_RIG5_L_2,0:00,15:00,Ile Carre Pate,94,80,Triaenodon obesus,1,Angelina,
